rotinas  2.893482
trezentos  2.879782
coordenador  2.879081
estabe  2.873950
coes  2.870410
titulacao  2.860662
afinidades  2.860662
magis  2.860662
strictu  2.860662
sciplinas  2.860662
producao  2.858650
interpessoais  2.854332
funasa  2.851700
grande  2.847338
600h  2.844989
ertificado  2.844989
didat  2.844989
operacoes  2.843245
bens  2.843100
tenha  2.836833
aeronautica  2.829190
duzentos  2.798840
regime  2.779847
sao  2.777588
pratic  2.771112
cacao  2.769953
nbr  2.763270
enfermagem  2.747796
setembro  2.747192
obs  2.744742
copa  2.742815
programacao  2.738464
es  2.735706
dez  2.712925
pericias  2.686192
armazenamento  2.681175
nova  2.659531
curitiba  2.657182
provada  2.651317
boas  2.631033
objetivo  2.620189
cangucu  2.610149
mecanica  2.606972
goias  2.605558
enfase  2.605303
turismo  2.604432
santiago  2.592075
cada  2.590953
requisitante  2.583509
distribuidas  2.577157
lotados  2.544885
ti  2.541737
secao  2.538637
irao  2.537128
exames  2.528363
lo  2.501702
completo  2.490697
hospital  2.484879
rep  2.482801
cartuchos  2.482632
transferencia  2.477047
agroindustria  2.456185
specificacoes  2.428455
oda  2.417088
280h  2.417088
comun  2.414241
ms  2.408774
informacoes  2.398588
dec  2.395591
ano  2.392989
autonomos  2.380106
lecido  2.374914
qualificar  2.371165
oferta  2.370796
iec  2.364595
investimentos  2.334465
correio  2.323348
tores  2.311036
funcio  2.302995
narios  2.302995
io  2.282663
fortalecimento  2.282230
promovido  2.276349
oitenta  2.267422
orientador  2.225615
regiao  2.218064
modelo  2.213597
workshop  2.211736
am  2.206053
relacionados  2.205024
maquinas  2.195087
suprimentos  2.190194
departamento  2.184934
roraima  2.184283
extensao  2.182215
or  2.170215
atraves  2.162522
revisao  2.160913
marco  2.148778
preto  2.115409
rial  2.095360
confeccao  2.086498
pre  2.079399
ouro  2.078391
unitario  2.076627
ia  2.052938
hardware  2.049542
pereira  2.047610
media  2.030417
sub  2.022823
jovens  2.019823
mat  2.018548
coordenacao  2.017820
php  2.013433
gua  1.987457
institucional  1.976850
senior  1.965131
empreendedor  1.957342
corpo  1.955475
setor  1.954131
hospitalar  1.952615
assim  1.939487
pleito  1.939087
tituicao  1.930220
eafs  1.929551
is  1.921503
paz  1.907903
conceitos  1.904616
outros  1.897691
historia  1.891194
cessao  1.887682
quarenta  1.884127
alves  1.856901
colegio  1.854460
conexao  1.853059
instrume  1.852547
competencias  1.844494
asp  1.836833
melhor  1.830805
ins  1.829029
go  1.826992
agencia  1.824252
oriundos  1.807176
recarga  1.804704
instalacoes  1.799804
polos  1.790617
complementar  1.790427
copiadoras  1.776760
tipo  1.775541
gqt  1.774717
negoci  1.774717
5s  1.774717
qualidad  1.774717
canvas  1.774717
monetizacao  1.774717
olucao  1.774717
instituto  1.772034
ificado  1.770410
alem  1.769009
fluxo  1.756271
ismo  1.756271
ator  1.755178
ntos  1.753947
riquemes  1.731492
eitos  1.731492
agroecologia  1.725755
campo  1.724348
florianopolis  1.721236
neto  1.715981
rizes  1.714562
divisao  1.714027
esportivos  1.704306
ambiental  1.702667
questao  1.698724
jaru  1.698724
viabilidade  1.693718
problemas  1.693718
escrita  1.692517
composto  1.688796
inter  1.682006
licitacao  1.679005
desenvol  1.678889
el  1.669821
sessenta  1.662187
caixa  1.660952
decreto  1.656553
pimenta  1.656553
dr  1.652724
assentador  1.648906
etapa  1.632997
funcional  1.631667
icacoes  1.631020
sob  1.618837
utilizados  1.610333
funcionarios  1.594571
mao  1.592547
paulo  1.588791
total  1.575164
telecomunicacoes  1.569063
empilhadeira  1.559493
dividido  1.555951
data  1.549474
pintor  1.535347
cg  1.521600
ctd  1.521600
advanced  1.513115
complementacao  1.504315
tera  1.499726
ug  1.492805
prevista  1.489614
judiciaria  1.485690
cirurgico  1.481404
atuam  1.478995
apresentacao  1.477574
imento  1.474374
pertencentes  1.474272
grosso  1.470554
sul  1.462188
intra  1.461611
if  1.448758
devera  1.447364
biblioteca  1.438972
global  1.425947
envolvendo  1.421210
descricao  1.419620
impressoras  1.419076
ufma  1.400298
informa  1.399107
exterior  1.392811
auxiliar  1.389013
palestras  1.386775
montagem  1.380289
pedro  1.376491
rm  1.369563
radiologica  1.364607
design  1.359915
tres  1.354574
ica  1.336855
1o  1.330276
instituicoes  1.328615
mario  1.324997
almoxarifado  1.311996
excelencia  1.311744
pinto  1.281769
dias  1.279103
inss  1.262050
vi  1.253935
direito  1.246540
exercicio  1.240199
ate  1.233931
assessor  1.227965
dirigentes  1.227555
textos  1.227129
externo  1.218032
manipulador  1.214427
solidos  1.214292
ce  1.212699
clinica  1.212568
formato  1.208278
papel  1.177630
digital  1.167289
pa  1.166459
criminais  1.162899
cabo  1.147596
security  1.142073
escritorio  1.134696
transmissao  1.125418
html  1.123759
maio  1.114881
entre  1.107282
essencial  1.092768
programatico  1.089223
ado  1.078245
horario  1.073877
encia  1.068446
abaixo  1.056625
abastecimento  1.049290
hospedagem  1.046088
adulto  1.030944
trans  1.030939
site  1.024878
potencia  1.015622
legislacao  1.010688
orientacao  1.002995
lador  1.002336
desempenho  0.996613
andamento  0.995453
terrestre  0.993156
utilizacao  0.991349
encontro  0.982051
duracao  0.976448
entrega  0.975241
incerteza  0.975127
jose  0.968019
introducao  0.956858
combustiveis  0.944733
fazenda  0.944262
periodo  0.940338
ocupantes  0.933849
comprasnet  0.932948
reais  0.927562
documentos  0.910523
medicao  0.909540
intelectual  0.904858
segunda  0.899732
antes  0.892058
proporcionar  0.879788
sus  0.869896
orcamento  0.867150
silva  0.866245
rj  0.865302
justica  0.861171
orcamentaria  0.856113
intensivo  0.854467
julgamento  0.850304
cento  0.849348
chefe  0.846345
utensilios  0.846215
alimentacao  0.845748
en  0.841342
automatica  0.837867
universitaria  0.837452
rural  0.831228
grupo  0.828251
franco  0.826634
1a  0.825486
cia  0.820704
avaliacao  0.818978
acompanhamento  0.815936
video  0.812849
pacote  0.808225
core  0.798530
comum  0.798258
superintendencia  0.797122
eletrico  0.794726
concessao  0.779553
dba  0.770639
adquirido  0.770574
sabados  0.767832
constitui  0.766916
permitido  0.763039
santos  0.761981
atingir  0.761158
frios  0.755991
terapia  0.751620
break  0.748996
lucrativos  0.746618
pb  0.744876
dezembro  0.743893
computacao  0.742506
colaboradores  0.742188
via  0.728292
ada  0.719367
comercio  0.711433
legais  0.710290
ix  0.706779
edificio  0.705944
implementacao  0.704431
ra  0.701108
estagio  0.688415
ufsm  0.686067
ampliacao  0.679585
espirito  0.673962
janeiro  0.671851
poder  0.669908
camara  0.664438
indicadores  0.663038
irrigacao  0.653239
custos  0.653198
mesmo  0.652289
portuguesa  0.650781
on  0.646038
maceio  0.643184
derivados  0.643184
urbano  0.638294
junior  0.636973
av  0.632156
regia  0.622362
rr  0.622086
madeira  0.618968
universitario  0.610409
ne  0.609728
vera  0.603530
catarina  0.602045
animal  0.582028
residencia  0.578406
universidade  0.576865
incendio  0.571298
baseado  0.569620
2a  0.562463
pressao  0.559642
sa  0.556493
leite  0.556457
visual  0.552985
abril  0.543662
novembro  0.542154
exclusividade  0.536778
computadores  0.534702
uniao  0.521847
bahia  0.516678
fiscal  0.514845
sala  0.514832
planilha  0.513639
desen  0.504062
volvido  0.499133
concreto  0.497575
oito  0.496603
estacao  0.495347
documentacao  0.489347
indicacao  0.487446
patrimonio  0.485110
torna  0.479939
rs  0.476690
licitacoes  0.468438
arquivo  0.466364
maximo  0.465715
4a  0.464446
biologia  0.463935
seminario  0.462293
arquitetura  0.457150
estrutura  0.452677
examinadora  0.452062
delegacia  0.445894
quinze  0.444123
apresentar  0.443634
belo  0.443477
fundacao  0.440785
executiva  0.439590
disponivel  0.439571
quimica  0.435934
cientifico  0.423581
despesa  0.420583
forum  0.409978
aprimoramento  0.397161
relativos  0.393758
eficiencia  0.393057
corretiva  0.391106
pi  0.378181
www  0.374049
efetuado  0.372374
aplicacoes  0.372054
telefonia  0.368803
elementos  0.365703
ibama  0.363104
mo  0.347767
florestal  0.338797
sc  0.334974
tal  0.331625
bom  0.330027
div  0.329437
eng  0.324017
racao  0.321546
firma  0.319636
consumo  0.311740
gas  0.310752
procedimentos  0.310037
gabinete  0.308435
republica  0.308435
etc  0.306727
mil  0.305901
associacao  0.305715
melhoria  0.302859
pernambuco  0.299317
residencial  0.298239
odontologico  0.296271
sp  0.296105
quatrocentos  0.290953
ap  0.285351
rua  0.283136
artigo  0.278602
situado  0.278183
quando  0.275904
semana  0.273492
dpf  0.272225
latu  0.268688
cruz  0.268440
individual  0.268107
colunas  0.262817
usado  0.262817
condicionado  0.256654
cafe  0.255547
cobrir  0.253551
receita  0.249451
pacientes  0.249433
autarquia  0.249092
gov  0.247643
dre  0.247619
adaptacao  0.243723
hotel  0.241047
agosto  0.238952
sinalizacao  0.238308
contabilidade  0.235753
participacao  0.233613
silvio  0.231488
responsabilidade  0.229698
residuos  0.227107
licitantes  0.225902
patrimonial  0.223606
unb  0.223243
imagens  0.223243
coleta  0.221469
gerador  0.219043
energia  0.216597
monica  0.215395
procuradoria  0.215259
fita  0.211147
unica  0.210859
saneamento  0.208865
esgoto  0.206375
ma  0.205084
junto  0.199755
nome  0.198853
sanitario  0.194769
importancia  0.194235
rodrigues  0.192460
calibracao  0.191562
imoveis  0.187385
ensaios  0.184355
cap  0.175921
propriedade  0.175904
protocolo  0.174654
durante  0.169142
ria  0.156135
km  0.155843
tomada  0.155625
estipulado  0.150260
vila  0.138916
bomba  0.130669
ba  0.128731
of  0.125767
projetor  0.095836
microcomputador  0.093198
perfazendo  0.092422
ntes  0.087315
inicio  0.086915
ar  0.086327
junho  0.078277
cordeiro  0.072027
dentro  0.054764
tutoria  0.000000
fortaleza  0.000000
subtrecho  0.000000
andre  0.000000
norte  0.000000
terra  0.000000
memo  0.000000
ife  0.000000
notoria  0.000000
roberto  0.000000
latino  0.000000
farias  0.000000
rodoviaria  0.000000
comutado  0.000000
preventiva  0.000000
pneus  0.000000
socorro  0.000000
oliveira  0.000000
possam  0.000000
ccsa  0.000000
graca  0.000000
uned  0.000000
diagnostico  0.000000
reforma  0.000000
executar  0.000000
gomes  0.000000
pagto  0.000000
carlos  0.000000
claudio  0.000000
sousa  0.000000
estoque  0.000000
sociedade  0.000000
capital  0.000000
baterias  0.000000
rh  0.000000
vargas  0.000000
ressarcimento  0.000000
fixo  0.000000
adequacao  0.000000
usuarios  0.000000
assis  0.000000
alegre  0.000000
alimenticios  0.000000
eliana  0.000000
plastico  0.000000
jesus  0.000000
antonio  0.000000
luis  0.000000
periodode  0.000000
almeida  0.000000
souza  0.000000
fatima  0.000000
mt  0.000000
fevereiro  0.000000
horizonte  0.000000
ufrj  0.000000
caldas  0.000000
valeria  0.000000
rocha  0.000000
alberto  0.000000
gramatical  0.000000
armario  0.000000
patologia  0.000000
predial  0.000000
comercial  0.000000
fernandes  0.000000
natal  0.000000
micro  0.000000
conferencia  0.000000
elevador  0.000000
inferior  0.000000
cesar  0.000000
piaui  0.000000
coelho  0.000000
melo  0.000000
jorge  0.000000
gerentes  0.000000
angela  0.000000
conf  0.000000
esaf  0.000000
bezerra  0.000000
lopes  0.000000
logicos  0.000000
julio  0.000000
posto  0.000000
tubo  0.000000
xxi  0.000000
empenho  0.000000
barros  0.000000
hidraulica  0.000000
faculdade  0.000000
siape  0.000000
aprimoramentode  0.000000
gener  0.000000
flavio  0.000000
gasolina  0.000000
aposentadoria  0.000000
cardoso  0.000000
reagentes  0.000000
fernando  0.000000
sanitaria  0.000000
originais  0.000000
aparecida  0.000000
cefet  0.000000
automacao  0.000000
machado  0.000000
principal  0.000000
bolsa  0.000000
marcelo  0.000000
garrafoes  0.000000
moraes  0.000000
vii  0.000000
marques  0.000000
cursode  0.000000
campinas  0.000000
cefetpe  0.000000
nascimento  0.000000
pecas  0.000000
grh  0.000000
anual  0.000000
endodontica  0.000000
ricardo  0.000000
3o  0.000000
longa  0.000000
terceiro  0.000000
sr  0.000000
julho  0.000000
wagner  0.000000
faz  0.000000
gramado  0.000000
simples  0.000000
conjunto  0.000000
onibus  0.000000
licitatorios  0.000000
pinheiro  0.000000
alagoas  0.000000
calculo  0.000000
xvi  0.000000
secretariar  0.000000
considerando  0.000000
inscricoes  0.000000
